,DOT_ID_Reporting_Airline,Flight_Number_Reporting_Airline,rescheduled_departure_ga,Delay_Reductions,NewArrival,NewDeparture
18445,20409,2901,1300.9792003248042,45.02079967519577,2732,2226
18446,20416,3052,705.9323982166195,20.067601783380443,1538,1206
18447,19790,1455,1846.0084817633694,31.991518236630455,3357,3118
18448,19930,1291,1414.9216885998128,3.0783114001872196,2742,2338
18449,20304,4071,1652.8524040161255,30.1475959838745,2900,2803
18450,19393,3062,1834.997882323201,34.00211767679879,3354,3109
18451,20304,4694,1324.800743724724,227.19925627527587,2730,2552
18452,19690,304,1518.0370314019872,9.9629685980129,2606,2528
18453,20304,4139,1621.7649841310194,21.23501586898049,3120,2723
18454,19790,1199,1011.2028545710396,32.797145428960484,2226,1724
18455,20398,4117,2023.4497611236877,651.5502388763123,4825,4435
18456,19977,1484,1518.5598820438431,9.440117956156815,3104,2528
18457,20398,3474,1234.7984887563089,172.20151124369104,2651,2327
18458,19790,743,1860.98832285774,159.01167714226006,3651,3340
18459,19805,420,1446.6260240064073,87.37397599359267,3037,2534
18460,20397,5120,918.5941561974689,3.4058438025310727,1659,1522
18461,19977,1851,920.1724401562227,60.82755984377725,2009,1621
18462,19805,2689,1841.8898159781586,2.1101840218412984,3558,3044
18463,20363,5341,1402.5002293992432,12.49977060075677,2524,2335
18464,20397,5602,854.1934679732631,69.80653202673697,1842,1524
18465,20409,861,605.8919958462366,-0.8919958462365474,1556,1005
18466,19393,3192,1616.6628560934396,8.337143906560376,2850,2705
18467,20436,2145,1958.9119303129244,1047.0880696870756,5416,5006
18468,20397,5415,1659.7402527370164,-0.7402527370164176,3033,2739
18469,19790,564,1856.0868614617857,44.9131385382144,3745,3141
18470,20436,2142,1927.2566252486415,43.74337475135847,3748,3251
18471,19805,1598,1301.3258300976004,22.67416990239965,2735,2204
18472,20436,1650,52.53572478598867,27.464275214011334,926,120
18473,20363,4905,1007.2965783305644,49.70342166943552,2329,1737
18474,20397,5371,1211.5418122508831,-0.5418122508832183,2325,2011
18475,20452,4735,799.7036096087517,0.2963903912483382,1529,1320
18476,19930,106,1543.325961352963,38.674038647037,3425,2622
18477,19977,755,926.7088103452603,51.29118965473967,1925,1618
18478,19393,1763,1716.5300068135032,20.469993186496847,3422,2857
18479,20416,2331,2239.9504104755856,89.04958952441426,515,3849
18480,19393,3841,1851.9974545070208,11.002545492979218,3353,3103
18481,20304,5765,1514.141811613594,1.8581883864060322,2831,2516
18482,20304,4086,2150.48866083451,19.51133916548978,3728,3610
18483,20436,3001,1136.7876214723992,18.21237852760086,2607,1915
18484,19977,1945,1423.362993208089,39.637006791911105,2631,2423
18485,20363,5221,1952.1644834136098,69.83551658639033,3641,3342
18486,19805,2471,1732.4349091971324,2.565090802867643,3209,2855
18487,19805,955,730.4915485401361,-0.49154854013613514,1700,1210
18488,19805,1263,2055.4428448912267,116.5571551087732,4031,3612
18489,19805,1417,1519.5175932456316,13.48240675436848,2719,2533
18490,20304,4934,1051.2119432701963,-0.21194327019635945,2003,1731
18491,19805,1811,943.4350807716704,34.564919228329536,1935,1618
18492,19977,2328,1751.0223829849842,33.9776170150158,3310,2945
18493,19393,4103,940.9921711802751,151.00782881972484,2107,1812
18494,19805,1523,710.5278603975856,7.472139602414362,1349,1158
18495,20416,570,642.766178115163,76.23382188483696,1645,1159
18496,20398,3452,1947.183975263574,35.81602473642609,3611,3303
18497,19393,4322,1905.7314589630907,74.26854103690933,3825,3300
18498,20363,5281,1416.6351589474978,31.36484105250214,2800,2408
18499,20436,2999,1432.4951158919503,108.5048841080497,3010,2541
18500,19805,553,1737.2047443375145,64.79525566248542,3827,3002
18501,20304,5829,1830.1268601899437,12.873139810056308,3420,3043
18502,19805,365,2040.7100098150618,65.28999018493815,3657,3506
18503,20304,3482,1051.1825446672515,113.81745533274844,2234,1925
18504,19977,2266,2146.807038119638,150.19296188036174,4000,3817
18505,19805,2790,2101.926662595155,16.073337404844985,3710,3518
18506,19977,380,711.1421959735334,39.85780402646661,1627,1231
18507,19805,2093,1333.99408539621,48.00591460378993,2755,2302
18508,19977,2498,2300.8128053119335,141.18719468806665,951,4042
18509,20397,5331,1115.99236195424,204.0076380457599,2412,2200
18510,19393,3376,1856.803639096027,42.196360903972966,3419,3139
18511,19393,3757,1844.3099836920198,26.690016307980066,3301,3111
18512,20398,3399,2023.3065113370662,84.69348866293377,3812,3508
18513,19790,2297,1843.4592215293683,30.540778470631647,3228,3114
18514,20398,3845,1538.832122547944,42.1678774520561,3136,2621
18515,20409,2348,2135.4954134281343,68.50458657186572,1001,3644
18516,19977,2300,1950.1292000784404,153.87079992155972,3959,3504
18517,19977,1411,2031.228263806527,199.77173619347317,4206,3711
18518,20397,5293,1446.5787735317551,56.42122646824483,2643,2503
18519,19393,5073,1201.1199483722016,21.88005162779827,2238,2023
18520,20416,3332,952.7850613420328,-2.785061342032855,2046,1550
18521,19805,2120,2201.294158046927,1.7058419530732378,3857,3643
18522,19790,825,1534.8879875113053,26.112012488694784,2907,2601
18523,19790,1460,1813.072058801224,35.92794119877597,3226,3049
18524,20304,3690,1649.5373272854824,15.462672714517478,2911,2745
18525,19790,300,1744.8423464254008,94.1576535745991,3522,3039
18526,19790,1269,631.6746372458962,149.32536275410382,1949,1301
18527,19977,2180,1427.0132674444696,1040.9867325555304,4913,4108
18528,20409,917,549.4514593993727,33.54854060062731,1218,943
18529,20398,3752,1510.0117524300372,32.98824756996282,2846,2543
18530,20363,5169,1808.5959491468357,88.40405085316424,3405,3137
18531,20398,3981,1626.9595824803525,47.04041751964753,3053,2754
18532,19805,856,735.7289641274957,84.27103587250431,2037,1340
18533,19977,2290,1359.0835380613423,28.916461938657573,2857,2308
18534,19790,2739,810.5575994457048,269.44240055429515,2444,1800
18535,20436,4095,1910.5338425516343,19.466157448365646,3423,3210
18536,19805,1708,1457.3101698461041,69.68983015389583,3114,2527
18537,19393,715,1745.9054670097062,85.0945329902939,3306,3031
18538,19393,332,1319.749659271834,17.250340728166094,2707,2217
18539,19977,2189,1300.5986375862235,33.40136241377639,2735,2214
18540,19805,382,1506.8215992718126,48.17840072818741,3946,2555
18541,19977,2630,1643.989955312828,299.010044687172,3910,3223
18542,20304,4017,1235.1960858662424,179.80391413375767,2535,2335
18543,20397,5534,1931.0847025498072,51.91529745019282,3452,3303
18544,20409,1553,1036.054942915886,18.945057084113962,2210,1735
18545,20304,5674,1355.4162913025468,22.583708697453126,2529,2258
18546,19790,866,1211.7457271217247,38.25427287827521,2428,2050
18547,19805,1056,1945.104666565941,43.895333434059,3437,3309
18548,20398,4145,1752.923031869498,7.076968130502051,3104,2920
18549,20409,1990,1933.8420054755838,84.15799452441627,4043,3338
18550,20304,4130,749.691414302597,41.30858569740308,1546,1311
18551,19393,3954,1119.9008682375209,209.0991317624792,2359,2209
18552,20436,2633,1331.949447984775,44.05055201522511,2619,2256
18553,19790,2009,1616.9702728844024,15.029727115597547,3236,2712
18554,20398,3997,959.8609049364309,15.139095063569147,1856,1615
18555,19393,2679,1620.9484050653784,88.05159493462155,3214,2829
18556,19393,301,1605.1110073857326,244.88899261426744,3930,3050
18557,19393,4766,2007.6649991038773,210.3350008961227,348,3658
18558,20363,4996,1833.6278074870127,46.3721925129873,3427,3120
18559,19790,2098,700.7810596856162,21.21894031438374,1426,1202
18560,19805,550,1840.3037806668733,36.696219333126734,3603,3117
18561,20363,5178,1931.117515014121,26.882484985879056,3530,3238
18562,19393,1249,841.3444229038905,-1.3444229038905262,2205,1400
18563,19393,1828,650.1742248186831,31.82577518131688,1307,1122
18564,19393,3296,1511.472531033032,21.52746896696798,2923,2533
18565,20304,5798,2002.4827058292778,1009.517294170722,5427,5012
18566,19930,641,1623.3686349468098,37.631365053190265,3255,2741
18567,20398,3385,624.9365200595913,-0.9365200595913332,1721,1024
18568,19977,2100,1314.22479606439,11.775203935610117,2559,2206
18569,20436,2145,2022.0077792163274,43.9922207836725,3755,3426
18570,20436,3004,1114.550649472232,397.44935052776816,3051,2512
18571,19805,685,2116.444745479736,59.555254520263844,4014,3616
18572,20304,5588,1055.5139833120395,130.48601668796042,2412,1946
18573,19393,2917,2111.78406782122,51.215932178779696,3743,3603
18574,19393,1949,2019.465306114858,141.53469388514185,3751,3601
18575,20436,3092,1346.7024964175764,10.297503582423609,2542,2237
18576,19805,1600,1635.5972766380921,45.40272336190794,2952,2801
18577,19977,2728,2322.961853490463,72.03814650953711,1324,3955
18578,20436,3132,1729.9896127452296,55.010387254770414,3807,2945
18579,19977,2196,944.0871668913968,335.9128331086032,2306,2120
18580,19805,1552,834.7654549695515,63.234545030448544,1655,1458
18581,20304,5437,913.6569561180517,-0.6569561180516303,1705,1513
18582,20363,5350,1740.092543087004,38.90745691299604,3132,2939
18583,20409,1746,1751.9415549205246,22.058445079475387,3352,2934
18584,20397,5588,1539.396165819622,28.603834180378076,2919,2608
18585,19805,2833,1640.9937442402738,2.006255759726284,3552,2723
18586,19805,2581,1224.1780180747282,60.821981925271764,2521,2125
18587,19977,1190,927.1759060845043,49.82409391549577,2946,1617
18588,20452,4456,2223.326502790212,62.67349720978807,4011,3806
18589,20397,5357,1102.893001133878,122.10699886612211,2242,2025
18590,19790,1051,1858.9434198131642,33.05658018683577,3425,3132
18591,19393,2938,2117.0636963716274,56.93630362837249,4014,3614
18592,20304,4142,1945.8422954881428,61.15770451185721,3630,3327
18593,19790,2352,2120.658080591246,40.341919408753974,3905,3601
18594,20409,1503,2003.0524076497709,61.947592350229165,4023,3425
18595,19977,520,1810.4877909728343,188.5122090271656,3808,3319
18596,19930,165,836.0234233821976,21.97657661780239,2023,1418
18597,19977,2213,700.5214324769245,24.478567523075547,2556,1205
18598,20398,4017,2045.6488039943815,100.35119600561848,3826,3546
18599,19393,1501,625.2483372210274,29.751662778972502,1615,1055
18600,20398,3941,1626.444775108027,32.55522489197295,3037,2739
18601,19977,208,1346.8031082021362,142.19689179786377,2736,2449
18602,19393,45,1526.0763170854223,63.923682914577824,2835,2630
18603,20397,5143,2007.932750294108,33.06724970589207,3624,3401
18604,20436,3333,2027.9008470736012,-0.9008470736011647,3728,3347
18605,19393,2418,2116.4306909923966,40.56930900760349,3807,3557
18606,19977,174,802.4319579798296,28.56804202017044,1441,1351
18607,19393,1240,1530.9887600065824,1.0112399934174874,3352,2532
18608,20452,4722,2101.245506498202,-1.2455064982018906,3723,3500
18609,19805,2840,1446.0200680924547,76.97993190754538,3022,2523
18610,19805,1634,1547.0762000585007,74.92379994149938,3125,2702
18611,20436,4894,1524.9499886817168,117.05001131828305,2840,2722
18612,19393,786,1739.5563082398623,84.44369176013767,3149,3024
18613,19977,1381,1459.320147667072,131.679852332928,3047,2631
18614,19393,3902,1230.7125946670747,25.287405332925417,2406,2056
18615,19393,1157,1915.7524701904274,26.247529809572626,3427,3222
18616,19393,3210,1800.6971349193982,19.302865080601872,3435,3020
18617,19977,1689,855.2731462961616,50.7268537038384,1926,1506
18618,19790,1645,2033.9265413264436,193.07345867355647,3727,3707
18619,20363,5271,2116.3058915588917,59.69410844110811,3938,3616
18620,19393,2118,1538.431304510121,99.56869548987912,3558,2718
18621,19805,2329,2126.8872972443505,37.11270275564925,111,3604
18622,20436,3165,1903.5779310745418,153.4220689254582,3632,3417
18623,19393,3358,1421.446399176963,120.55360082303696,3057,2542
18624,20304,4169,1435.7963687588415,36.203631241158604,2635,2432
18625,20398,3735,706.4300109990804,-0.4300109990804698,1510,1146
18626,20363,5359,1925.7339849906004,53.26601500939963,3444,3259
18627,19805,2406,1909.8845602959007,60.11543970409937,3644,3250
18628,19977,1905,2002.610262716955,75.38973728304498,3841,3438
18629,20409,1347,801.1995831443676,184.80041685563245,2217,1626
18630,20304,4096,1556.368599814307,53.631400185693096,2952,2650
18631,19805,2176,2040.5859219558793,36.41407804412077,3816,3437
18632,19393,1578,1921.1094646091508,208.8905353908491,4010,3530
18633,19805,2749,2045.9837401781156,26.01625982188445,3944,3432
18634,19393,4952,1435.56899680171,45.43100319829002,3056,2441
18635,20304,5541,1740.3939650059297,25.60603499407029,3036,2926
18636,19977,1320,600.7777891148796,44.22221088512042,1230,1045
18637,20304,4149,926.6430326549763,-1.64303265497627,1715,1525
18638,20304,3348,802.036822737822,79.96317726217796,1717,1442
18639,19805,901,1207.4302642331897,-1.4302642331897966,2354,2006
18640,20452,3454,1659.5511363983912,-0.5511363983913331,3029,2739
18641,19977,1699,1744.655803907255,130.34419609274502,3355,3115
18642,19977,2033,1909.5379711972864,24.462028802713476,3737,3214
18643,19393,1094,1931.3282672310884,27.671732768911706,3414,3239
18644,19805,487,1443.1060848680827,132.89391513191728,3103,2616
18645,19790,1397,1431.5587730144687,41.44122698553128,2634,2433
18646,19805,1105,2236.922575677553,250.07742432244686,4318,4127
18647,19393,4445,1929.8335611895968,30.166438810403175,3855,3240
18648,19805,726,1831.558205080682,168.44179491931808,4111,3320
18649,19805,998,2018.186301695479,30.813698304521093,3602,3409
18650,19977,274,1200.6279951200968,195.3720048799032,2909,2316
18651,20452,3503,2018.172658708,15.8273412920001,3743,3354
18652,19790,2990,1303.0319907154242,20.96800928457578,2344,2204
18653,20452,5633,1047.9531984969396,13.046801503060456,2205,1741
18654,20363,5203,1839.2279385311776,-1.227938531177684,3214,3038
18655,19805,1989,1649.0201681370534,23.97983186294656,3042,2753
18656,19805,475,754.0153722249544,25.98462777504561,2348,1300
18657,20397,5487,1653.208120333721,59.791879666279165,3314,2833
18658,19393,3161,1733.8775929896626,25.12240701033741,3044,2919
18659,19393,45,1933.630947997843,77.36905200215718,3516,3331
18660,19393,1950,1630.4362520544742,149.56374794552596,3325,2940
18661,20416,766,1003.401010264903,40.59898973509702,2234,1724
18662,19790,2103,2020.7994054158291,38.20059458417089,3631,3419
18663,19805,691,1856.5420516927861,70.45794830721388,3946,3207
18664,19393,3321,2134.859920364961,87.14007963503886,3952,3702
